Date,New Cases,Active Cases,Total Cases,New Recoveries,Total Recovered,New Deaths,Total Deaths,Daily Recovery Rate (%),Daily Death Rate (%),Weekly Average Daily Recovery Rate (%),Weekly Average Daily Death Rate(%),Recovery Rate so Far(%),Death Rate so Far (%),No Outcome (%),Daily Infection Rate
2020-04-30,4683,237788,310973,1232,49405,306,23780,0.5250529527835904,0.13041087950631386,1.1946956009004468,0.18161610515034038,15.887231367353436,7.6469661353236456,76.46580249732291,1.9957978716603522
2020-05-01,4385,240722,315358,1162,50567,289,24069,0.4886705805170993,0.12153683112688614,1.1581367019429893,0.17083164054347358,16.0347922044153,7.632278236163344,76.33292955942136,1.844079600316248
2020-05-02,3993,244416,319351,0,50567,299,24368,0.0,0.12420966924502123,1.1581367019429893,0.1494110235298081,15.8343014426133,7.630475558241558,76.53522299914515,1.658759897308929
2020-05-03,4672,246584,324023,2224,52791,280,24648,0.9099240638910709,0.11455878502225714,1.2881258539274278,0.14349611470429582,16.29236196195949,7.606867413732976,76.10077062430753,1.9114951557999476
2020-05-04,3492,249226,327515,554,53345,296,24944,0.22466988936832885,0.12004022969860169,0.4689265616850556,0.13998423657218512,16.287803612048304,7.616139718791506,76.09605666916019,1.4161502773902606
2020-05-05,2766,251346,330281,386,53731,260,25204,0.15487950695352812,0.104322983958335,0.4037051638108842,0.12252065744960107,16.268268534974762,7.631077779224357,76.10065368580088,1.109836052418287
2020-05-06,3353,253081,333634,866,54597,752,25956,0.3445449698821545,0.2991891655327716,0.3782488519136818,0.1448955062985981,16.364339365891965,7.779782636062272,75.85587799804576,1.334017648977903
2020-05-07,3932,255654,337566,950,55547,409,26365,0.3753738921531051,0.16160833883223158,0.3568661289664695,0.14935228620230062,16.45515247388659,7.810324499505282,75.73452302660813,1.5536527831010625
2020-05-08,3309,257854,340875,889,56436,220,26585,0.3477356114122994,0.08605380709865677,0.33673256195149814,0.14428328276969643,16.556215621562156,7.799046571323799,75.64473780711404,1.294327489497524
2020-05-09,3335,260219,344210,784,57220,186,26771,0.3040480271781706,0.0721338431825762,0.3801679944055225,0.13684387904649,16.623572818918685,7.7775195374916475,75.59890764358967,1.293367564590815
2020-05-10,2418,260200,346628,1954,59174,483,27254,0.750905967665697,0.18561288760620862,0.3574511235161833,0.14699446512991163,17.07132718649388,7.862607752403153,75.06606506110298,0.9292173131093425
2020-05-11,2196,261439,348824,713,59887,244,27498,0.27401998462720983,0.09377401998462721,0.3645011371245949,0.1432421494564867,17.168256771323072,7.883058505148728,74.9486847235282,0.8439661798616449
2020-05-12,1625,262161,350449,487,60374,416,27914,0.18627672229468442,0.15911933567677355,0.368986453601903,0.15107019970197794,17.22761371840125,7.965210344443842,74.80717593715491,0.6215599049873967
2020-05-13,2796,263702,353245,1089,61463,166,28080,0.41539359401283943,0.06331986832518949,0.37910768562057223,0.11737458581518048,17.399538563886253,7.949157100595904,74.65130433551784,1.066520191790541
2020-05-14,2937,264878,356182,1586,63049,175,28255,0.6014364699547217,0.06636278829891316,0.41140233959223177,0.103768078596135,17.701343695077234,7.932742249748724,74.36591405517404,1.1137571956223313
2020-05-15,3758,267061,359940,1419,64468,156,28411,0.5357183307031916,0.05889503847054115,0.4382570137766449,0.09988825450640419,17.9107629049286,7.893259987775741,74.19597710729566,1.418766375463421
2020-05-16,2855,268273,362795,1470,65938,173,28584,0.5504360427018546,0.0647792077465448,0.47345530170859984,0.09883759230125685,18.175002411830373,7.878829642084373,73.94616794608525,1.0690441509617652
2020-05-17,1972,269804,364767,249,66187,192,28776,0.0928159002210435,0.07156888691743113,0.37944243493079216,0.08254559220286008,18.145007635010842,7.88887152620714,73.96612083878202,0.7350721093811156
2020-05-18,2235,270300,367002,1583,67770,156,28932,0.5867222131621473,0.057819750633793424,0.4241141818643546,0.07740926800988382,18.4658394232184,7.883335785636046,73.65082479114555,0.8283791196572327
2020-05-19,1801,271015,368803,917,68687,169,29101,0.33925268220495747,0.06252312245652979,0.44596789042296514,0.06360980897842042,18.624306201413763,7.890662494610944,73.48503130397529,0.6662967073621902
2020-05-20,2051,272189,370854,766,69453,111,29212,0.2826411822223862,0.04095714259358338,0.4270032601671861,0.060415133873905257,18.72785516672329,7.876954273110173,73.39519056016654,0.7567846798147704
2020-05-21,2696,274046,373550,711,70164,128,29340,0.2612155524286433,0.04702614727266716,0.37840027194917486,0.05765275658444154,18.783027707134252,7.85437023156204,73.3626020613037,0.9904882269305519
2020-05-22,2163,275272,375713,812,70976,125,29465,0.29630062106361704,0.04561278033614795,0.3441977420006642,0.0557552911366711,18.891015216401883,7.842422274448848,73.26656250914927,0.7892835509367041
2020-05-23,1656,276735,377369,89,71065,104,29569,0.032331657415211136,0.037780813159347844,0.270182829816858,0.051898377624214384,18.83170053714004,7.835566779465192,73.33273268339477,0.6015867941526926
2020-05-24,1801,277585,379170,831,71896,120,29689,0.3002872784432761,0.04336278389072579,0.2998215981343198,0.047868934334685045,18.96141572381781,7.829997098926603,73.20858717725558,0.6508031148933094
2020-05-25,1392,278235,380562,536,72432,206,29895,0.19309400724102527,0.07421150278293136,0.24358899728844516,0.050210613213133325,19.032903968341557,7.855487410724139,73.1116086209343,0.5014680188050507
2020-05-26,1452,278884,382014,661,73093,142,30037,0.23756896148938847,0.05103599475263716,0.22906275147193536,0.04856959496972009,19.133591962598228,7.8628008397597995,73.00360719764197,0.5218610167664025
2020-05-27,1181,279492,383195,470,73563,103,30140,0.1685288507049526,0.03693291834597898,0.2127609898265877,0.047994705791490885,19.197275538563918,7.865447096125993,72.9372773653101,0.4234735588990405
2020-05-28,2001,280546,385196,846,74409,101,30241,0.3026920269632047,0.036136991398680464,0.2186862004743822,0.04643911209520708,19.31717878690329,7.850808419609757,72.83201279348695,0.7159417800867288
2020-05-29,1942,281625,387138,764,75173,99,30340,0.2723261069485931,0.035288330612448585,0.21526126988652164,0.04496419070610717,19.41762368974371,7.836998692972532,72.74537761728376,0.6922215964583348
2020-05-30,1652,282329,388790,869,76042,79,30419,0.308566355969818,0.02805148690634709,0.2547233696800369,0.043574286955678485,19.558630623215617,7.824018107461612,72.61735126932277,0.586595650244119
2020-05-31,1283,282960,390073,562,76604,90,30509,0.1990585451724761,0.031877702963563785,0.2402621220699226,0.04193356110894105,19.638375381018424,7.821356515318928,72.54026810366265,0.45443436558058153
2020-06-01,1171,283549,391244,511,77115,71,30580,0.1805908962397512,0.02509188577890868,0.23847596335545487,0.03491647296550925,19.710206418500988,7.8160943043216,72.47369927717742,0.413839411931015
2020-06-02,1447,284159,392691,746,77861,91,30671,0.26309385679371117,0.03209321845606932,0.24212237697035807,0.03221036206599955,19.82754888703841,7.8104667537580434,72.36198435920355,0.5103174407245309
2020-06-03,1119,283845,393810,1346,79207,87,30758,0.4736784687446113,0.030616661798500134,0.2857151795474522,0.03130803970207401,20.11299865417333,7.810365404636753,72.07663594118992,0.3937936155462259
2020-06-04,1598,284358,395408,967,80174,118,30876,0.34067889164861104,0.04157198470996495,0.2911418745025102,0.03208446731797179,20.2762715979444,7.808643224213976,71.91508517784162,0.5629833183603727
2020-06-05,1465,281766,396873,3965,84139,92,30968,1.394369069975172,0.032353582455918246,0.4514337263634501,0.0316652175813246,21.20048478984461,7.802999952125743,70.99651525802965,0.515195633673046
2020-06-06,1111,282579,397984,269,84408,29,30997,0.09546929012017064,0.010292228302918024,0.42099128838492905,0.029128180637977587,21.20889281981185,7.788504060464742,71.0026031197234,0.3942988153290319
2020-06-07,1018,283273,399002,283,84691,41,31038,0.1001489848856426,0.014509216891559528,0.40686135120109573,0.026646968341976978,21.225708141813826,7.778908376399116,70.99538348178706,0.3602532389172585
2020-06-08,1064,284119,400066,143,84834,75,31113,0.05048133779075309,0.026476226114031342,0.38827427142266746,0.02684473124699451,21.205001174806156,7.776966800477921,71.01803202471592,0.37560939447105796
2020-06-09,768,284653,400834,148,84982,86,31199,0.052090849256825486,0.03026900700058778,0.3581309846316838,0.02658412961049714,21.20129529930096,7.7835213579686355,71.01518334273041,0.2703092718192025
2020-06-10,830,285039,401664,367,85349,77,31276,0.12892890642290789,0.02705047900426133,0.30888104715715464,0.026074674925605883,21.248854764181008,7.786607711918419,70.96453752390057,0.2915830853706091
2020-06-11,845,285474,402509,349,85698,61,31337,0.12243938548759994,0.021400580271471622,0.2777039748484388,0.023193045720106838,21.290952500440984,7.785415978276262,70.92363152128276,0.2964506611375987
2020-06-12,1050,286096,403559,345,86043,83,31420,0.12085163622606612,0.02907445161380721,0.09577291288428082,0.02272459845694812,21.321045993274836,7.785726498479776,70.89322750824539,0.36780932764454904
2020-06-13,1052,286756,404611,342,86385,50,31470,0.1195402941669929,0.017476651194004808,0.09921162774811257,0.023750944584246234,21.350136303758426,7.777840938580513,70.87202275766106,0.3677087411218612
2020-06-14,818,287136,405429,401,86786,37,31507,0.13984014283920826,0.01290295582306909,0.10488179317005053,0.023521478717319026,21.40596750602448,7.771274378497838,70.82275811547768,0.28525994225055445
2020-06-15,826,287674,406255,247,87033,41,31548,0.08602195475314833,0.01427894795497604,0.10995902416467841,0.021779010408882554,21.423244021612042,7.76556596226508,70.81119001612288,0.28766856123927337
2020-06-16,803,288144,407058,287,87320,46,31594,0.09976570701558013,0.015990322378803785,0.11676971813021478,0.019739198320056273,21.451488485670346,7.761547494460249,70.7869640198694,0.2791354102212922
2020-06-17,739,288532,407797,303,87623,48,31642,0.10515575545560553,0.01665833749791771,0.11337355370631445,0.018254606676292896,21.48691628432774,7.7592527654690935,70.75383095020317,0.256468987728358
2020-06-18,803,290047,408600,-758,86865,46,31688,-0.2627091622419697,0.015942772378800273,0.05835233260209021,0.017474919834482704,21.259177679882526,7.755261869799314,70.98556045031816,0.2783053526125352
2020-06-19,1167,291010,409767,137,87002,67,31755,0.047233724189527905,0.023099704530645034,0.047835488025441915,0.016621384536888106,21.232066027767,7.749525950113113,71.01840802211989,0.4023485848845187
2020-06-20,841,291707,410608,129,87131,15,31770,0.044328373595409094,0.005154462045977802,0.03709092794378708,0.014861071801455674,21.21999571367338,7.737306628219616,71.042697658107,0.2889935053778221
2020-06-21,830,292496,411438,0,87131,41,31811,0.0,0.014055199223878755,0.017113764681043035,0.015025678001571343,21.17718830054589,7.7316630938318776,71.09114860562224,0.2845320818492528
2020-06-22,708,292947,412146,204,87335,53,31864,0.06974454351512499,0.018119905913243257,0.014788420218468273,0.015574386281323805,21.190306347750553,7.731240870953497,71.07845278129595,0.24205459219955144
2020-06-23,664,293565,412810,0,87335,46,31910,0.0,0.01570249908686554,0.0005361763590996818,0.015533268668189769,21.15622199074635,7.729948402412732,71.11382960684092,0.2266621607321461
2020-06-24,719,294238,413529,14,87349,32,31942,0.004768960877488801,0.010900482005688689,-0.01380479429491699,0.01471071788358562,21.122823308643408,7.724246667101944,71.15293002425464,0.24492020506531773
2020-06-25,919,294766,414448,364,87713,27,31969,0.12370937812247229,0.009176245080513054,0.04139785432857473,0.013744071126687447,21.16381307184496,7.713633555958769,71.12255337219626,0.31233219366635173
2020-06-26,933,295475,415381,176,87889,48,32017,0.059708378849663804,0.016284103322635583,0.04317994785145128,0.012770413811257526,21.158647121558282,7.707863383255373,71.13348949518635,0.3165222583337291
2020-06-27,811,295486,416192,769,88658,31,32048,0.2602589051527202,0.010491581352060242,0.07402716664535287,0.01353285942641216,21.302187451945255,7.700292172843303,70.99752037521144,0.2744733056942212
2020-06-28,769,295844,416961,379,89037,32,32080,0.12826326797208668,0.010829616293157714,0.09235049064136525,0.013072061864880583,21.353795678732542,7.693765124316183,70.95243919695127,0.2602492165449463
2020-06-29,541,296352,417502,1,89038,32,32112,0.00033801598139560036,0.010816511404659212,0.08243527242226105,0.012028719792225718,21.32636490364118,7.691460160669889,70.98217493568893,0.1828666459350198
2020-06-30,508,296406,418010,437,89475,17,32129,0.14745977756181838,0.005736421552748084,0.10350095493109225,0.010604994430208941,21.404990311236574,7.686179756465156,70.90882993229827,0.17141777345858977
2020-07-01,769,296158,418779,1003,90478,14,32143,0.3383872121347071,0.004723251216237188,0.15116070511069488,0.009722532888858725,21.605190327117644,7.675408747812092,70.71940092507026,0.2594414418061713
2020-07-02,1035,292892,419814,4278,94756,23,32166,1.44449922001094,0.007766124838768495,0.33984496823761884,0.009521087140038074,22.57094808653356,7.661964584315911,69.76708732915053,0.3494756177445823
